no;idstud;idschool;studwgt;math;read;migrant;books;hisei;paredu;female;urban
441;10153494;1015;5.759676864;713;534;1;2;33;4;0;0
442;10153496;1015;5.768209719;NA;449;NA;NA;NA;NA;0;0
443;10153602;1015;5.744439624;659;587;0;4;23;1;0;0
444;10153608;1015;5.768209719;572;438;0;2;29;2;1;0
445;10153644;1015;5.744439624;550;469;0;4;51;4;0;0
446;10153663;1015;5.744439624;464;495;0;4;43;3;0;0
447;10153668;1015;5.759676864;503;543;0;5;43;4;1;0
448;10153669;1015;5.768209719;554;524;0;2;34;2;0;0
449;10153714;1015;5.744439624;648;628;0;5;51;4;0;0
450;10153839;1015;5.759676864;562;479;0;3;25;5;0;0
451;10153843;1015;5.768209719;559;511;0;5;66;7;0;0
452;10154240;1015;5.744439624;549;551;0;4;23;2;1;0
453;10154279;1015;5.759676864;543;570;0;5;69;NA;1;0
454;10154307;1015;5.744439624;NA;320;NA;NA;NA;NA;0;0
455;10154327;1015;5.744439624;454;480;0;1;23;2;0;0
456;10154361;1015;5.768209719;429;406;0;3;34;1;0;0
457;10154407;1015;5.759676864;439;479;1;2;67;NA;0;0
458;10154450;1015;5.744439624;373;345;0;6;16;7;0;0
459;10154482;1015;5.759676864;713;523;0;2;NA;1;0;0
460;10154795;1015;5.744439624;554;529;0;3;23;2;1;0
461;10155011;1015;5.768209719;592;546;0;4;23;2;0;0
462;10155022;1015;5.759676864;424;509;0;NA;49;1;0;0
463;10155095;1015;5.759676864;689;518;0;2;33;1;0;0
464;10155105;1015;5.759676864;298;250;0;6;51;4;0;0
465;10155119;1015;5.744439624;NA;450;NA;NA;NA;NA;1;0
466;10155200;1015;5.744439624;535;445;0;4;34;1;0;0
467;10155214;1015;5.768209719;498;486;0;4;23;2;1;0
468;10155335;1015;5.759676864;486;467;0;2;30;3;1;0
469;10155439;1015;5.759676864;626;606;0;4;69;6;1;0
470;10155491;1015;5.744439624;414;446;0;3;23;1;1;0
471;10155512;1015;5.744439624;573;475;0;3;43;2;0;0
472;10155536;1015;5.768209719;454;461;1;2;39;2;0;0
473;10155568;1015;5.744439624;549;448;0;5;51;3;1;0
474;10155735;1015;5.744439624;511;494;0;2;43;2;1;0
475;10155757;1015;5.768209719;573;536;0;4;39;1;0;0
476;10155780;1015;5.768209719;453;541;0;4;NA;3;0;0
477;10155820;1015;5.768209719;539;489;0;5;70;7;0;0
478;10156015;1015;5.744439624;466;520;0;5;51;2;0;0
479;10156092;1015;5.768209719;584;603;0;6;66;7;1;0
480;10156208;1015;5.744439624;499;353;0;2;23;1;0;0
481;10156236;1015;5.759676864;498;564;1;5;51;2;1;0
482;10156313;1015;5.744439624;466;405;0;3;54;2;1;0
483;10156558;1015;5.768209719;645;503;0;3;43;2;0;0
484;10156701;1015;5.768209719;637;572;0;5;66;7;1;0
485;10160020;1016;7.503892734;616;594;0;5;23;2;0;0
486;10160034;1016;8.1860648;NA;427;NA;NA;NA;NA;1;0
487;10160220;1016;7.503892734;402;517;0;6;70;7;1;0
488;10160319;1016;7.503892734;386;440;0;3;67;3;1;0
489;10160373;1016;7.503892734;510;555;1;6;69;2;0;0
490;10160554;1016;7.503892734;775;600;0;3;56;4;1;0
491;10160724;1016;7.503892734;764;554;0;5;50;3;1;0
492;10160842;1016;7.503892734;536;479;0;3;53;3;1;0
493;10160923;1016;7.503892734;548;423;0;3;46;2;1;0
494;10160932;1016;7.503892734;511;559;1;3;50;3;0;0
495;10161109;1016;8.1860648;515;NA;0;4;54;2;1;0
496;10161116;1016;7.503892734;562;566;0;6;51;4;0;0
497;10161142;1016;7.503892734;699;529;0;3;23;2;1;0
498;10161216;1016;8.1860648;570;NA;0;5;38;7;1;0
499;10161263;1016;8.1860648;572;457;1;3;43;3;1;0
500;10161321;1016;7.503892734;614;616;0;5;70;6;0;0
501;10161424;1016;7.503892734;699;573;0;3;56;2;1;0
502;10161618;1016;8.1860648;651;491;0;4;33;7;0;0
503;10161654;1016;7.503892734;476;555;0;5;43;7;0;0
504;10162015;1016;8.1860648;639;545;0;6;69;7;0;0
505;10162083;1016;7.503892734;718;564;0;3;52;3;1;0
506;10162213;1016;8.1860648;651;602;0;5;51;5;0;0
507;10162423;1016;7.503892734;639;583;0;4;52;3;0;0
508;10162551;1016;7.503892734;559;503;0;3;NA;3;1;0
509;10162593;1016;7.503892734;490;506;0;2;54;6;0;0
510;10162708;1016;7.503892734;560;516;1;1;51;NA;0;0
511;10162755;1016;8.1860648;673;595;0;5;51;4;0;0
512;10163345;1016;8.1860648;605;535;0;NA;66;3;1;0
513;10163353;1016;7.503892734;573;514;0;2;51;4;1;0
514;10163722;1016;7.503892734;570;475;0;2;43;2;1;0
515;10163730;1016;7.503892734;548;516;0;6;69;3;1;0
516;10163773;1016;7.503892734;605;543;0;4;29;3;1;0
517;10163917;1016;7.503892734;466;457;1;NA;43;1;1;0
518;10164007;1016;7.503892734;660;609;0;5;52;3;0;0
519;10164183;1016;8.1860648;594;506;0;3;53;3;1;0
520;10164245;1016;7.503892734;554;569;1;5;59;7;0;0
521;10164329;1016;8.1860648;587;495;1;1;52;4;1;0
522;10164411;1016;8.1860648;526;550;0;3;54;4;0;0
523;10164433;1016;7.503892734;503;459;1;1;29;1;1;0
524;10164497;1016;7.503892734;603;548;0;3;43;2;0;0
525;10164554;1016;7.503892734;576;475;1;2;NA;NA;1;0
526;10164910;1016;8.1860648;536;503;0;5;40;4;1;0
527;10164944;1016;8.1860648;503;415;0;4;67;4;1;0
528;10164984;1016;8.1860648;526;389;0;4;59;3;1;0
529;10165144;1016;7.503892734;486;494;0;3;52;4;1;0
530;10165183;1016;7.503892734;584;515;0;3;34;2;0;0
531;10165371;1016;8.1860648;603;530;0;2;51;2;1;0
532;10165382;1016;7.503892734;614;528;0;5;66;4;0;0
533;10165428;1016;7.503892734;735;619;0;6;49;3;1;0
534;10165456;1016;8.1860648;486;508;0;6;43;3;0;0
535;10165483;1016;8.1860648;685;521;0;2;43;2;1;0
536;10165529;1016;8.1860648;729;692;0;NA;NA;NA;0;0
537;10165603;1016;8.1860648;460;482;0;3;52;3;0;0
538;10165619;1016;7.503892734;673;489;NA;6;NA;2;1;0
539;10165697;1016;7.503892734;521;443;0;4;30;3;0;0
540;10165738;1016;7.503892734;484;516;0;3;45;2;0;0
541;10165849;1016;7.503892734;594;606;0;5;43;2;1;0
542;10165956;1016;7.503892734;594;520;0;3;40;4;1;0
543;10165976;1016;7.503892734;524;465;0;5;69;7;1;0
544;10165989;1016;8.1860648;685;549;0;6;38;NA;1;0
545;10166150;1016;8.1860648;515;421;0;4;45;2;1;0
546;10166187;1016;7.503892734;614;445;0;2;30;2;1;0
547;10166233;1016;8.1860648;626;587;0;4;51;2;0;0
548;10166303;1016;7.503892734;491;514;0;3;52;2;0;0
549;10166360;1016;7.503892734;605;491;0;4;45;2;1;0
550;10166374;1016;7.503892734;515;448;0;2;23;4;1;0
551;10166438;1016;8.1860648;703;560;0;4;34;1;0;0
552;10166481;1016;7.503892734;616;501;0;3;70;7;1;0
553;10166501;1016;7.503892734;581;537;0;5;88;7;0;0
554;10166525;1016;7.503892734;616;473;0;3;45;4;1;0
555;10166565;1016;7.503892734;616;536;0;4;70;7;0;0
556;10166641;1016;7.503892734;605;588;0;4;67;3;0;0
557;10166720;1016;7.503892734;648;591;1;3;43;3;1;0
558;10166764;1016;7.503892734;639;585;0;6;53;7;1;0
559;10170021;1017;7.090666667;548;564;0;6;51;3;0;0
560;10170112;1017;6.622030651;703;638;1;5;26;4;0;0
561;10170278;1017;7.090666667;573;627;0;4;51;3;1;0
562;10170307;1017;7.090666667;594;593;0;6;65;7;0;0
563;10170334;1017;7.090666667;498;NA;0;6;NA;6;0;0
564;10170400;1017;6.622030651;562;569;0;5;77;3;1;0
565;10170453;1017;7.090666667;675;621;1;6;55;NA;1;0
566;10170605;1017;6.390491118;675;599;0;6;51;5;0;0
567;10170644;1017;6.390491118;746;566;NA;6;69;7;0;0
568;10170725;1017;7.090666667;454;445;0;5;53;7;0;0
569;10170734;1017;6.622030651;539;579;0;4;55;NA;1;0
570;10170754;1017;6.622030651;648;675;0;5;NA;NA;1;0
571;10170797;1017;6.622030651;626;622;0;4;53;3;1;0
572;10170917;1017;6.622030651;605;615;0;4;68;7;1;0
573;10170965;1017;7.090666667;511;567;0;3;52;NA;1;0
574;10171081;1017;6.390491118;515;527;0;2;29;4;0;0
575;10171086;1017;6.390491118;592;592;0;5;56;7;1;0
576;10171132;1017;7.090666667;673;694;0;5;55;NA;1;0
577;10171186;1017;6.390491118;729;654;NA;3;87;2;0;0
578;10171250;1017;7.090666667;699;596;0;5;34;3;1;0
579;10171550;1017;6.390491118;660;545;0;4;69;3;1;0
580;10171592;1017;7.090666667;548;578;1;3;51;4;1;0
581;10171600;1017;6.622030651;594;533;0;1;NA;3;0;0
582;10171607;1017;7.090666667;689;728;0;5;87;3;1;0
583;10171609;1017;6.390491118;NA;638;NA;NA;NA;NA;0;0
584;10171880;1017;6.390491118;764;642;0;6;55;7;0;0
585;10172044;1017;6.622030651;626;653;0;2;23;4;1;0
586;10172050;1017;6.390491118;673;589;0;6;54;5;0;0
587;10172058;1017;6.390491118;562;569;0;4;69;6;1;0
588;10172193;1017;6.622030651;713;623;0;4;54;3;0;0
589;10172296;1017;7.090666667;550;629;0;4;38;5;1;0
590;10172474;1017;7.090666667;573;551;0;4;69;7;1;0
591;10172603;1017;6.622030651;594;632;0;5;50;2;0;0
592;10172706;1017;7.090666667;663;NA;0;6;50;3;1;0
593;10172735;1017;6.622030651;660;649;0;4;70;7;1;0
594;10172791;1017;7.090666667;584;620;0;4;43;3;1;0
595;10172855;1017;6.390491118;NA;642;NA;NA;NA;NA;0;0
596;10173063;1017;6.390491118;648;537;0;3;56;3;0;0
597;10173081;1017;7.090666667;548;629;0;5;46;2;1;0
598;10173083;1017;6.622030651;573;643;NA;NA;NA;NA;1;0
599;10173129;1017;6.390491118;476;579;1;4;43;2;0;0
600;10173382;1017;6.622030651;616;562;0;6;71;7;1;0
601;10173413;1017;6.390491118;NA;558;NA;NA;NA;NA;0;0
602;10173437;1017;7.090666667;470;NA;0;3;54;1;0;0
603;10173563;1017;6.390491118;651;582;0;6;51;3;0;0
604;10173580;1017;6.390491118;729;569;1;2;51;4;0;0
605;10173645;1017;6.622030651;NA;519;NA;NA;NA;NA;1;0
606;10173651;1017;7.090666667;685;626;0;5;56;2;1;0
607;10173682;1017;7.090666667;498;533;0;3;66;NA;1;0
608;10173981;1017;7.090666667;428;505;0;6;23;4;0;0
609;10174011;1017;6.390491118;605;689;0;NA;85;NA;1;0
610;10174070;1017;7.090666667;559;570;0;5;34;4;0;0
611;10174367;1017;6.622030651;570;533;0;6;57;7;1;0
612;10174572;1017;7.090666667;539;NA;0;5;66;3;0;0
613;10174598;1017;6.622030651;628;612;0;6;69;7;0;0
614;10174623;1017;7.090666667;527;542;0;4;33;1;0;0
615;10174637;1017;6.390491118;498;605;1;4;69;7;1;0
616;10174818;1017;6.622030651;648;551;0;6;69;4;0;0
617;10174853;1017;6.390491118;536;601;0;6;51;NA;1;0
618;10174943;1017;7.090666667;539;526;0;5;55;5;0;0
619;10175020;1017;6.622030651;559;550;0;4;NA;3;1;0
620;10175263;1017;6.622030651;637;618;0;6;NA;7;0;0
621;10175284;1017;7.090666667;703;599;0;5;67;7;1;0
622;10175303;1017;7.090666667;718;687;0;4;52;5;1;0
623;10175333;1017;6.622030651;729;681;0;5;53;3;0;0
624;10175366;1017;6.622030651;550;525;0;5;51;2;1;0
625;10175378;1017;7.090666667;570;558;0;5;54;7;1;0
626;10175423;1017;6.622030651;660;602;0;2;49;1;0;0
627;10175581;1017;6.390491118;699;588;1;5;66;7;0;0
628;10175677;1017;7.090666667;360;416;0;5;54;4;0;0
629;10176009;1017;6.622030651;594;630;0;6;70;7;1;0
630;10176175;1017;6.622030651;775;NA;0;6;69;NA;1;0
631;10176284;1017;6.390491118;527;567;0;5;71;7;0;0
632;10176370;1017;6.390491118;NA;580;NA;NA;NA;NA;1;0
633;10176378;1017;6.622030651;536;510;0;6;51;4;0;0
634;10176458;1017;6.390491118;562;NA;1;NA;NA;NA;0;0
635;10176769;1017;7.090666667;614;585;1;4;43;4;1;0
636;10190023;1019;12.60535341;548;519;0;6;NA;NA;1;0
637;10190094;1019;11.59692513;603;544;0;4;23;2;1;0
638;10190412;1019;12.60535341;338;411;0;6;NA;4;0;0
639;10190442;1019;12.60535341;386;386;0;4;34;2;0;0
640;10191428;1019;11.59692513;538;556;0;4;51;1;1;0
641;10191642;1019;11.59692513;466;388;0;4;43;2;0;0
642;10191749;1019;11.59692513;554;491;0;3;40;3;1;0
643;10191767;1019;11.59692513;476;444;0;4;51;2;0;0
644;10191949;1019;12.60535341;527;495;0;2;21;2;1;0
645;10192153;1019;12.60535341;539;476;0;4;51;1;0;0
646;10192463;1019;12.60535341;453;462;0;4;23;2;1;0
647;10192502;1019;11.59692513;605;645;0;5;23;3;0;0
648;10192533;1019;12.60535341;526;NA;0;4;23;1;0;0
649;10192554;1019;11.59692513;675;545;0;4;40;1;0;0
650;10192678;1019;12.60535341;357;439;0;3;54;4;0;0
651;10192696;1019;12.60535341;515;522;0;3;32;2;1;0
652;10192717;1019;12.60535341;584;482;0;3;66;NA;0;0
653;10192999;1019;11.59692513;565;536;0;3;43;2;0;0
654;10193153;1019;11.59692513;503;523;0;4;71;3;1;0
655;10193292;1019;12.60535341;581;497;0;4;33;2;0;0
656;10193360;1019;12.60535341;559;528;0;5;66;4;0;0
657;10193404;1019;12.60535341;660;562;0;3;37;4;0;0
658;10193424;1019;11.59692513;628;552;0;2;23;2;1;0
659;10193462;1019;12.60535341;587;494;0;5;NA;4;1;0
660;10193502;1019;11.59692513;583;564;0;3;50;1;0;0
661;10193587;1019;12.60535341;470;510;0;3;34;2;1;0
662;10193638;1019;11.59692513;538;336;0;4;34;1;0;0
663;10193676;1019;11.59692513;486;582;0;4;23;3;0;0
664;10193748;1019;11.59692513;685;578;NA;3;23;3;0;0
665;10193934;1019;11.59692513;549;428;0;4;23;1;0;0
666;10194026;1019;11.59692513;490;377;0;1;43;1;0;0
667;10194354;1019;12.60535341;427;474;0;4;23;1;0;0
668;10194571;1019;12.60535341;628;589;0;5;70;6;0;0
669;10194615;1019;11.59692513;532;428;0;2;42;2;0;0
670;10194670;1019;11.59692513;476;414;0;3;40;5;0;0
671;10194684;1019;12.60535341;429;406;0;4;23;4;0;0
672;10194921;1019;11.59692513;521;609;0;3;56;2;1;0
673;10194947;1019;11.59692513;648;589;0;5;23;3;1;0
674;10195104;1019;12.60535341;562;491;0;3;53;4;0;0
675;10195141;1019;11.59692513;668;562;0;4;43;2;0;0
676;10195268;1019;12.60535341;538;434;0;4;53;5;1;0
677;10195313;1019;11.59692513;660;521;0;4;38;NA;0;0
678;10195490;1019;11.59692513;628;645;1;6;29;4;1;0
679;10195508;1019;12.60535341;532;380;0;3;43;2;0;0
680;10196095;1019;12.60535341;605;564;0;4;NA;5;1;0
681;10196100;1019;12.60535341;321;350;0;1;NA;NA;0;0
682;10196181;1019;11.59692513;675;555;0;3;22;4;0;0
683;10196240;1019;12.60535341;521;501;0;3;40;3;1;0
684;10196548;1019;12.60535341;592;NA;0;3;45;4;0;0
685;10200024;1020;8.644142575;437;586;NA;NA;NA;7;1;0
686;10200264;1020;8.644142575;605;554;0;NA;NA;NA;1;0
687;10200275;1020;9.129273026;637;608;0;4;51;2;0;0
688;10200707;1020;9.129273026;592;516;0;6;44;7;0;0
689;10200789;1020;9.129273026;573;524;0;3;NA;3;1;0
690;10200830;1020;9.129273026;584;557;0;6;51;NA;0;0
691;10201015;1020;8.644142575;515;559;1;6;88;7;1;0
692;10201025;1020;9.129273026;437;452;1;NA;NA;NA;1;0
693;10201059;1020;8.644142575;498;566;0;5;51;4;1;0
694;10201111;1020;8.644142575;584;604;0;5;70;7;0;0
695;10201200;1020;9.129273026;524;505;NA;5;NA;NA;0;0
696;10201259;1020;8.644142575;524;643;0;NA;NA;NA;1;0
697;10201444;1020;8.644142575;490;560;0;NA;NA;NA;1;0
698;10201457;1020;8.644142575;559;594;NA;NA;NA;NA;1;0
699;10201596;1020;9.129273026;616;588;0;6;NA;NA;1;0
700;10201602;1020;9.129273026;515;NA;NA;NA;NA;NA;1;0
701;10201754;1020;8.644142575;570;560;1;6;30;7;0;0
702;10201764;1020;8.644142575;511;580;NA;NA;NA;NA;1;0
703;10201904;1020;8.644142575;592;598;0;4;38;5;1;0
704;10201996;1020;9.129273026;454;NA;NA;NA;NA;NA;0;0
705;10202036;1020;8.644142575;527;557;0;6;NA;NA;0;0
706;10202088;1020;9.129273026;616;631;0;4;NA;7;0;0
707;10202094;1020;9.129273026;562;533;1;6;69;NA;0;0
708;10202095;1020;9.129273026;800;696;NA;NA;NA;NA;1;0
709;10202519;1020;8.644142575;651;687;0;6;70;7;1;0
710;10202594;1020;9.129273026;548;578;0;NA;NA;1;1;0
711;10202637;1020;9.129273026;527;465;0;6;60;7;1;0
712;10202694;1020;8.644142575;594;670;NA;NA;23;NA;1;0
713;10203267;1020;9.129273026;562;496;1;NA;NA;NA;1;0
714;10203295;1020;8.644142575;524;622;0;NA;NA;NA;1;0
715;10203397;1020;8.644142575;570;557;0;6;NA;NA;0;0
716;10203562;1020;8.644142575;490;550;0;4;NA;NA;1;0
717;10203679;1020;8.644142575;454;520;0;NA;NA;NA;1;0
718;10203680;1020;8.644142575;428;492;1;2;NA;1;1;0
719;10203746;1020;8.644142575;484;467;0;NA;NA;NA;1;0
720;10203964;1020;9.129273026;673;538;NA;NA;NA;NA;0;0
721;10204250;1020;9.129273026;527;523;0;NA;69;NA;1;0
722;10204288;1020;8.644142575;584;648;0;6;66;3;1;0
723;10204723;1020;9.129273026;503;411;NA;NA;NA;NA;0;0
724;10204823;1020;9.129273026;476;502;0;5;88;7;0;0
725;10204888;1020;8.644142575;437;505;0;6;NA;NA;1;0
726;10204903;1020;9.129273026;605;589;NA;NA;NA;7;0;0
727;10205026;1020;8.644142575;470;648;0;5;85;7;1;0
728;10205133;1020;9.129273026;498;524;NA;NA;NA;NA;0;0
729;10205364;1020;8.644142575;573;632;0;NA;NA;NA;1;0
730;10205948;1020;8.644142575;685;652;0;NA;NA;NA;1;0
731;10205950;1020;8.644142575;689;NA;0;6;NA;NA;1;0
732;10206114;1020;9.129273026;559;529;0;NA;NA;NA;0;0
733;10206277;1020;9.129273026;648;571;NA;NA;NA;NA;0;0
734;10206441;1020;8.644142575;503;554;NA;NA;NA;NA;1;0
735;10206758;1020;8.644142575;446;522;NA;NA;NA;NA;1;0
736;10210025;1021;6.836842556;454;470;1;2;NA;7;0;0
737;10210045;1021;6.836842556;614;645;0;3;57;3;0;0
738;10210089;1021;6.836842556;675;696;1;5;51;NA;0;0
739;10210252;1021;6.45701797;663;560;0;3;30;2;0;0
740;10210293;1021;6.45701797;511;566;0;4;70;6;1;0
741;10210386;1021;6.45701797;648;679;0;4;51;4;1;0
742;10210561;1021;6.45701797;524;583;0;6;43;3;1;0
743;10210781;1021;6.45701797;446;587;0;4;58;3;1;0
744;10211033;1021;6.45701797;573;627;1;1;34;1;1;0
745;10211468;1021;6.836842556;536;606;0;5;53;3;1;0
746;10211593;1021;6.45701797;713;599;0;6;88;7;0;0
747;10211711;1021;6.836842556;559;NA;0;5;70;7;1;0
748;10211757;1021;6.45701797;539;495;0;6;NA;6;0;0
749;10212020;1021;6.836842556;603;638;0;6;53;3;1;0
750;10212228;1021;6.45701797;685;653;0;5;38;7;0;0
751;10212368;1021;6.836842556;562;626;0;NA;60;3;1;0
752;10212476;1021;6.836842556;511;544;0;1;49;3;1;0
753;10212632;1021;6.836842556;562;614;NA;NA;NA;NA;0;0
754;10212641;1021;6.836842556;637;618;0;5;70;7;1;0
755;10212896;1021;6.45701797;626;575;1;6;51;5;0;0
756;10213149;1021;6.836842556;605;639;0;5;66;6;1;0
757;10213173;1021;6.45701797;673;659;0;6;NA;NA;1;0
758;10213499;1021;6.836842556;675;633;0;1;51;2;0;0
759;10213609;1021;6.45701797;628;631;1;5;70;7;1;0
760;10213642;1021;6.45701797;603;538;0;3;59;2;0;0
761;10214222;1021;6.45701797;490;663;1;3;34;4;1;0
762;10214237;1021;6.45701797;603;507;0;6;70;3;0;0
763;10214268;1021;6.45701797;673;703;0;5;51;5;1;0
764;10214278;1021;6.45701797;446;508;0;3;NA;NA;1;0
765;10214343;1021;6.836842556;559;615;NA;5;23;2;1;0
766;10214707;1021;6.45701797;570;570;0;3;23;2;1;0
767;10214767;1021;6.836842556;573;658;0;6;53;3;1;0
768;10214901;1021;6.836842556;648;602;0;5;44;3;1;0
769;10215037;1021;6.836842556;503;579;0;3;23;NA;1;0
770;10215411;1021;6.45701797;628;653;0;4;51;4;1;0
771;10215575;1021;6.45701797;594;604;0;4;51;6;0;0
772;10215658;1021;6.836842556;503;624;1;3;67;7;1;0
773;10215930;1021;6.45701797;490;570;0;4;23;2;1;0
774;10216126;1021;6.45701797;605;642;0;5;52;2;1;0
775;10216372;1021;6.836842556;562;604;0;4;34;3;1;0
776;10216469;1021;6.45701797;548;577;0;1;70;6;1;0
777;10216752;1021;6.45701797;584;617;0;3;55;5;1;0
778;10220026;1022;14.01184547;429;471;0;4;30;1;1;0
779;10220109;1022;13.42801858;572;530;0;3;68;4;0;0
780;10220135;1022;14.01184547;348;440;1;1;67;1;1;0
781;10220234;1022;13.42801858;340;367;1;3;26;NA;0;0
782;10220314;1022;13.42801858;NA;363;NA;NA;NA;NA;0;0
783;10220323;1022;14.01184547;573;582;0;4;52;2;0;0
784;10220466;1022;13.42801858;454;460;0;3;45;4;0;0
785;10220631;1022;14.01184547;NA;458;NA;NA;NA;NA;0;0
786;10220655;1022;14.01184547;479;459;0;3;NA;1;0;0
787;10220832;1022;14.01184547;484;496;1;6;53;NA;0;0
788;10221124;1022;13.42801858;616;588;0;3;42;4;1;0
789;10221282;1022;14.01184547;562;495;0;3;74;2;0;0
790;10221452;1022;13.42801858;297;405;0;1;43;2;1;0
791;10221516;1022;14.01184547;460;560;0;3;23;4;1;0
792;10222011;1022;13.42801858;NA;516;NA;NA;NA;NA;0;0
793;10222078;1022;13.42801858;397;451;1;2;20;1;1;0
794;10222084;1022;13.42801858;NA;493;NA;NA;NA;NA;1;0
795;10222245;1022;13.42801858;371;428;1;4;23;5;0;0
796;10222490;1022;14.01184547;390;408;1;1;51;3;0;0
797;10222602;1022;14.01184547;524;522;1;3;20;1;0;0
798;10222627;1022;14.01184547;321;356;1;2;23;NA;0;0
799;10222744;1022;14.01184547;473;503;1;3;29;3;0;0
800;10222763;1022;14.01184547;473;449;1;1;NA;7;0;0
801;10223246;1022;13.42801858;NA;414;NA;NA;NA;NA;0;0
802;10223350;1022;14.01184547;397;430;1;2;30;5;1;0
803;10223780;1022;13.42801858;298;420;0;2;28;2;1;0
804;10224124;1022;14.01184547;476;504;0;5;54;2;0;0
805;10224294;1022;13.42801858;NA;421;NA;NA;NA;NA;0;0
806;10224429;1022;13.42801858;439;461;0;3;43;NA;1;0
807;10224874;1022;13.42801858;446;458;0;3;45;1;1;0
808;10224902;1022;14.01184547;397;478;0;3;29;4;0;0
809;10224971;1022;13.42801858;340;419;0;2;30;2;1;0
810;10225103;1022;14.01184547;424;424;0;1;43;2;0;0
811;10225179;1022;14.01184547;439;513;0;3;50;1;1;0
812;10225559;1022;13.42801858;499;418;1;3;NA;NA;0;0
813;10225648;1022;13.42801858;417;391;0;4;43;1;0;0
814;10225664;1022;14.01184547;466;511;0;5;51;1;1;0
815;10225894;1022;14.01184547;453;NA;0;3;34;2;1;0
816;10225932;1022;13.42801858;270;400;0;2;43;1;0;0
817;10226195;1022;13.42801858;499;509;1;2;20;1;0;0
818;10226199;1022;14.01184547;490;551;1;2;42;2;0;0
819;10226227;1022;14.01184547;637;580;0;3;59;3;0;0
820;10226345;1022;14.01184547;NA;478;NA;NA;NA;NA;0;0
821;10226549;1022;13.42801858;348;435;1;NA;16;1;1;0
822;10226561;1022;14.01184547;417;540;0;5;40;2;1;0
823;10230027;1023;6.614542484;470;530;0;5;54;4;1;0
824;10230369;1023;6.29956427;524;580;0;2;50;7;1;0
825;10230415;1023;6.599543521;387;492;0;4;34;5;0;0
826;10230498;1023;6.614542484;387;454;0;5;33;2;0;0
827;10230511;1023;6.614542484;503;423;0;6;NA;1;0;0
828;10230617;1023;6.599543521;402;391;1;4;34;NA;1;0
829;10230632;1023;6.614542484;387;460;1;1;NA;3;0;0
830;10230834;1023;6.599543521;370;448;0;2;29;6;0;0
831;10230949;1023;6.599543521;371;355;1;1;51;6;0;0
832;10230987;1023;6.614542484;424;412;1;3;33;2;1;0
833;10231131;1023;6.29956427;581;596;1;3;NA;4;0;0
834;10231248;1023;6.29956427;476;495;1;5;70;7;0;0
835;10231307;1023;6.29956427;729;672;0;5;66;6;0;0
836;10231316;1023;6.599543521;417;525;0;1;43;4;1;0
837;10231560;1023;6.29956427;373;468;1;3;34;1;1;0
838;10231619;1023;6.29956427;446;592;0;5;22;2;1;0
839;10231885;1023;6.614542484;446;546;0;3;43;3;0;0
840;10231973;1023;6.29956427;395;579;0;3;53;2;1;0
841;10232305;1023;6.614542484;510;469;0;3;23;2;0;0
842;10232320;1023;6.29956427;387;412;0;4;38;2;0;0
843;10232412;1023;6.614542484;437;386;1;1;23;1;0;0
844;10232509;1023;6.614542484;370;422;0;4;25;5;1;0
845;10232611;1023;6.29956427;431;507;1;1;22;1;1;0
846;10232732;1023;6.599543521;527;510;0;3;52;2;0;0
847;10233033;1023;6.599543521;490;493;0;3;43;3;0;0
848;10233182;1023;6.29956427;473;549;0;5;34;2;1;0
849;10233352;1023;6.614542484;321;494;0;6;NA;1;0;0
850;10233532;1023;6.599543521;338;438;0;3;33;2;1;0
851;10233744;1023;6.599543521;584;637;0;2;50;7;0;0
852;10233926;1023;6.614542484;387;433;0;3;46;4;1;0
853;10234091;1023;6.29956427;417;595;0;3;51;4;1;0
854;10234149;1023;6.599543521;369;383;0;3;43;4;0;0
855;10234238;1023;6.29956427;390;522;0;3;43;3;1;0
856;10234270;1023;6.599543521;390;428;1;2;43;2;0;0
857;10234449;1023;6.29956427;446;542;0;4;70;2;1;0
858;10234655;1023;6.599543521;573;433;0;5;38;3;0;0
859;10234770;1023;6.29956427;478;371;1;6;24;4;0;0
860;10234876;1023;6.599543521;428;506;0;5;61;1;1;0
861;10235331;1023;6.614542484;484;585;0;5;51;2;1;0
862;10235350;1023;6.614542484;270;453;0;5;29;2;1;0
863;10235361;1023;6.599543521;397;514;1;2;29;1;1;0
864;10235370;1023;6.614542484;486;567;0;5;53;7;1;0
